Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Sachet Tandon, Parampara Tandon, Sachet-Parampara","Mere Sohneya (From ""Kabir Singh"")",spotify:track:2IoZMG3RqiTmsy7Li3zGFg,181.0,0.558,0.376,0.643,0.0,9.0,0.217,-5.713,1.0,0.0411,136.224,0.646,2019-06-06
Ed Sheeran,Shape of You,spotify:track:7qiZfU4dY1lWllzX7mPBI3,178.0,0.581,0.825,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,0.931,2017-03-03
"Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar","Ghungroo (From ""War"")",spotify:track:1Ef0TmgS1QrVO6tKHrMMmH,168.0,0.0738,0.695,0.729,0.000182,6.0,0.533,-6.274,0.0,0.0322,118.028,0.872,2021-05-04
Arijit Singh,"Humdard (From ""Ek Villain"")",spotify:track:2PvaburAUlhNHxVhw5lvOq,168.0,0.759,0.575,0.541,0.0,5.0,0.111,-6.45,1.0,0.0237,87.022,0.27,2020-05-19
Lauv,I Like Me Better,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,164.0,0.535,0.752,0.505,2.55e-06,9.0,0.104,-7.621,1.0,0.253,91.97,0.419,2018-05-31
"Alan Walker, Sabrina Carpenter, Farruko",On My Way,spotify:track:7KhHA3mzt7A3LFlOJEAKpI,162.0,0.0209,0.509,0.689,0.0,1.0,0.301,-4.929,0.0,0.102,170.087,0.297,2019-08-09
"ZAYN, Sia",Dusk Till Dawn (feat. Sia) - Radio Edit,spotify:track:3e7sxremeOE3wTySiOhGiP,161.0,0.102,0.259,0.437,1.32e-06,11.0,0.106,-6.589,0.0,0.0386,180.042,0.0951,2018-12-14
Alan Walker,Faded,spotify:track:698ItKASDavgwZ3WjaWjtz,158.0,0.0281,0.468,0.627,7.97e-06,6.0,0.11,-5.085,1.0,0.0476,179.642,0.159,2018-12-14
"Sachin-Jigar, Shreya Ghoshal, Tochi Raina",Saibo,spotify:track:6udC4b4jOSnHb9ItnXgKLR,153.0,0.738,0.619,0.429,1.35e-05,2.0,0.136,-7.867,1.0,0.028,90.058,0.545,2011-03-28
"Pritam, Darshan Raval, Antara Mitra",Mehrama,spotify:track:6cUOiOY5qh2FpIQWIYAd2h,148.0,0.861,0.56,0.631,0.0133,7.0,0.0985,-9.032,1.0,0.0334,107.987,0.376,2020-02-14
Halsey,Without Me,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,147.0,0.297,0.752,0.488,9.11e-06,6.0,0.0936,-7.05,1.0,0.0705,136.041,0.533,2020-01-17
Akhil,Khaab,spotify:track:0a6zRnrjmaOcqsEIFkXIhw,145.0,0.417,0.662,0.661,0.0,0.0,0.0784,-5.689,1.0,0.0514,80.009,0.222,2016-01-09
"BTS, Halsey",Boy With Luv (feat. Halsey),spotify:track:4a9tbd947vo9K8Vti9JwcI,145.0,0.0933,0.645,0.862,0.0,11.0,0.193,-4.761,0.0,0.0845,119.947,0.803,2019-04-12
Vilen,Chidiya,spotify:track:7mNZUnDWUDidWBFaUpVtOC,142.0,0.715,0.486,0.494,0.0,6.0,0.109,-8.56,1.0,0.0324,179.975,0.414,2019-12-14
Ariana Grande,7 rings,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,141.0,0.592,0.778,0.317,0.0,1.0,0.0881,-10.732,0.0,0.334,140.048,0.327,2019-02-08
Arijit Singh,"Tum Hi Ho (From ""Aashiqui 2"")",spotify:track:7ouBSPZKQpm7zQz2leJXta,140.0,0.788,0.529,0.451,0.0,5.0,0.122,-6.25,0.0,0.025,94.054,0.309,2020-05-19
King,Tu Aake Dekhle,spotify:track:5BKKKNwrebowaMoUdBaNby,140.0,0.375,0.72,0.681,0.0,11.0,0.17,-8.042,1.0,0.0941,95.949,0.13,2020-09-21
"Arijit Singh, Chinmayi","Mast Magan (From ""2 States"")",spotify:track:4wIWWEhbdgKAxhR68eE0Ye,137.0,0.606,0.659,0.774,0.000333,7.0,0.185,-7.014,1.0,0.0372,82.995,0.883,2019-05-22
"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,135.0,0.533,0.755,0.522,0.0,2.0,0.0685,-4.368,1.0,0.0575,89.96,0.925,2019-09-06
"AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon",Brown Munde,spotify:track:58f4twRnbZOOVUhMUpplJ4,134.0,0.223,0.854,0.611,0.0,8.0,0.119,-6.26,0.0,0.0864,100.024,0.417,2020-09-18
"Neha Kakkar, Tulsi Kumar, B Praak","O Saki Saki (From ""Batla House"")",spotify:track:5djZm1zFGcJUSUqbBjrAZH,130.0,0.163,0.737,0.961,0.0,10.0,0.361,-0.155,0.0,0.0747,108.014,0.567,2019-08-16
"Payal Dev, Jubin Nautiyal, Kunaal Vermaa","Tum Hi Aana (From ""Marjaavaan"")",spotify:track:6E9UwSfT80age2xknoMS7Y,129.0,0.629,0.473,0.401,1.17e-05,4.0,0.154,-7.018,0.0,0.0241,90.076,0.345,2019-10-03
"Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",Samjhawan,spotify:track:0rk2X5TAhraBC5aCIXK2Rq,127.0,0.293,0.651,0.482,0.0,4.0,0.0811,-8.666,1.0,0.0281,106.993,0.517,2014-06-19
"A.R. Rahman, Arijit Singh",Enna Sona,spotify:track:6bdpj89aYEBjhpsenXAsmO,126.0,0.635,0.717,0.416,1.43e-06,7.0,0.0976,-9.875,0.0,0.0303,100.026,0.381,2017-01-04
